group,distance_m,angle_deg,frequency_mhz,num_windows,angle_deg_median,angle_deg_mean,angle_deg_std,angle_deg_min,angle_deg_max,frequency_mhz_median,frequency_mhz_mean,frequency_mhz_std,frequency_mhz_min,frequency_mhz_max,pair13_power1_median,pair13_power1_mean,pair13_power1_std,pair13_power1_min,pair13_power1_max,pair13_power2_median,pair13_power2_mean,pair13_power2_std,pair13_power2_min,pair13_power2_max,pair13_power_diff_median,pair13_power_diff_mean,pair13_power_diff_std,pair13_power_diff_min,pair13_power_diff_max,pair13_power_ratio_median,pair13_power_ratio_mean,pair13_power_ratio_std,pair13_power_ratio_min,pair13_power_ratio_max,pair13_rssi1_median,pair13_rssi1_mean,pair13_rssi1_std,pair13_rssi1_min,pair13_rssi1_max,pair13_rssi2_median,pair13_rssi2_mean,pair13_rssi2_std,pair13_rssi2_min,pair13_rssi2_max,pair13_rssi_diff_median,pair13_rssi_diff_mean,pair13_rssi_diff_std,pair13_rssi_diff_min,pair13_rssi_diff_max,pair13_rssi_mean_median,pair13_rssi_mean_mean,pair13_rssi_mean_std,pair13_rssi_mean_min,pair13_rssi_mean_max,pair14_power1_median,pair14_power1_mean,pair14_power1_std,pair14_power1_min,pair14_power1_max,pair14_power2_median,pair14_power2_mean,pair14_power2_std,pair14_power2_min,pair14_power2_max,pair14_power_diff_median,pair14_power_diff_mean,pair14_power_diff_std,pair14_power_diff_min,pair14_power_diff_max,pair14_power_ratio_median,pair14_power_ratio_mean,pair14_power_ratio_std,pair14_power_ratio_min,pair14_power_ratio_max,pair14_rssi1_median,pair14_rssi1_mean,pair14_rssi1_std,pair14_rssi1_min,pair14_rssi1_max,pair14_rssi2_median,pair14_rssi2_mean,pair14_rssi2_std,pair14_rssi2_min,pair14_rssi2_max,pair14_rssi_diff_median,pair14_rssi_diff_mean,pair14_rssi_diff_std,pair14_rssi_diff_min,pair14_rssi_diff_max,pair14_rssi_mean_median,pair14_rssi_mean_mean,pair14_rssi_mean_std,pair14_rssi_mean_min,pair14_rssi_mean_max,pair23_power1_median,pair23_power1_mean,pair23_power1_std,pair23_power1_min,pair23_power1_max,pair23_power2_median,pair23_power2_mean,pair23_power2_std,pair23_power2_min,pair23_power2_max,pair23_power_diff_median,pair23_power_diff_mean,pair23_power_diff_std,pair23_power_diff_min,pair23_power_diff_max,pair23_power_ratio_median,pair23_power_ratio_mean,pair23_power_ratio_std,pair23_power_ratio_min,pair23_power_ratio_max,pair23_rssi1_median,pair23_rssi1_mean,pair23_rssi1_std,pair23_rssi1_min,pair23_rssi1_max,pair23_rssi2_median,pair23_rssi2_mean,pair23_rssi2_std,pair23_rssi2_min,pair23_rssi2_max,pair23_rssi_diff_median,pair23_rssi_diff_mean,pair23_rssi_diff_std,pair23_rssi_diff_min,pair23_rssi_diff_max,pair23_rssi_mean_median,pair23_rssi_mean_mean,pair23_rssi_mean_std,pair23_rssi_mean_min,pair23_rssi_mean_max,pair24_power1_median,pair24_power1_mean,pair24_power1_std,pair24_power1_min,pair24_power1_max,pair24_power2_median,pair24_power2_mean,pair24_power2_std,pair24_power2_min,pair24_power2_max,pair24_power_diff_median,pair24_power_diff_mean,pair24_power_diff_std,pair24_power_diff_min,pair24_power_diff_max,pair24_power_ratio_median,pair24_power_ratio_mean,pair24_power_ratio_std,pair24_power_ratio_min,pair24_power_ratio_max,pair24_rssi1_median,pair24_rssi1_mean,pair24_rssi1_std,pair24_rssi1_min,pair24_rssi1_max,pair24_rssi2_median,pair24_rssi2_mean,pair24_rssi2_std,pair24_rssi2_min,pair24_rssi2_max,pair24_rssi_diff_median,pair24_rssi_diff_mean,pair24_rssi_diff_std,pair24_rssi_diff_min,pair24_rssi_diff_max,pair24_rssi_mean_median,pair24_rssi_mean_mean,pair24_rssi_mean_std,pair24_rssi_mean_min,pair24_rssi_mean_max
"(850.0, 1.0, -60.0)",1.0,-60.0,850.0,678,-60.0,-60.0,0.0,-60.0,-60.0,850.0,850.0,0.0,850.0,850.0,0.020634477,0.024559687588495572,0.016814952083035593,0.005209472,0.121228084,0.035351003,0.03937027789380532,0.015210558974172388,0.007839162,0.107061215,-0.014592034,-0.014810590269861356,0.009131806656005848,-0.062406078,0.043462545,0.5903814100828333,0.6070414319145789,0.17875598207530105,0.2448628193293813,1.6181814258285925,-16.854065430406465,-16.616962707950872,1.8384097515090538,-22.832062892662886,-9.163967588828578,-14.51598268883159,-14.276562271968375,1.3116777223882652,-21.057303658958265,-9.703678332997644,-2.288673260004823,-2.3404004359824975,1.2162441633241956,-6.110771543322155,2.0902721185341644,-15.758947611731564,-15.446762489959623,1.476587946829305,-21.944683275810576,-9.99574208392108,0.021068866,0.021240223899705018,0.0039483714777991865,0.0106373895,0.034127012,0.0399189185,0.04070484074483775,0.006516568458538349,0.02577456,0.060135577,-0.018913968,-0.019464616822821534,0.006850047203457157,-0.042886518,0.0011893157,0.5221611387869517,0.5319194621417219,0.11902962899434318,0.211162274805827,1.0424080188641205,-16.763588536823505,-16.80624141897993,0.8344434772185902,-19.73164938409677,-14.669017361518268,-13.988212493371995,-13.958748510505789,0.6936062192565946,-15.888087252092692,-12.208685185270843,-2.821955158367926,-2.8474929084741376,0.9614353135229695,-6.753836680442767,0.1803774360104526,-15.370405532576733,-15.38249496474286,0.597999403435979,-17.46029717204504,-13.648756356271544,0.0245245695,0.02457085532964602,0.004053603669936839,0.012526409,0.03522791,0.032188007500000004,0.0320868764100295,0.0038634773666685806,0.020527286,0.04482297,-0.0073275445,-0.007516021085820501,0.0048898317497907875,-0.02471906,0.008937603,0.7698855045926603,0.7736418696487338,0.1413074424793218,0.3363203545337369,1.4031057108471725,-16.103986073094163,-16.158827332529743,0.7558796319548227,-19.021734202140337,-14.53113125740815,-14.923059828913837,-14.969276711957704,0.5379568513707005,-16.87668457110632,-13.484993843158634,-1.135738606680154,-1.189550620572039,0.8193160439351118,-4.732468478033006,1.4709039228831493,-15.510247649615096,-15.564052022243722,0.5124022843509268,-17.745463865406112,-14.370659025687264,0.0189393165,0.024032391717551616,0.018751281380944968,0.00592048,0.116671026,0.0250996625,0.0309002975359882,0.020506922307373186,0.0051697884,0.12848397,-0.0060312115,-0.006867905738706489,0.008496052237742944,-0.068693504,0.022353947,0.7651682451659494,0.7746155956225406,0.19123045692220628,0.254626634420934,1.716594704759043,-17.22635761337248,-16.866334653202568,2.0749831571324284,-22.276430811658287,-9.330369838646606,-16.003321255157843,-15.623051050980095,1.8442282995677763,-22.8652723423695,-8.911510662225052,-1.1624308715637799,-1.2432836022224703,1.0938238570024523,-5.940961702437093,2.34667768522316,-16.688134866938093,-16.244692852091333,1.885272899109841,-22.570851577013894,-9.171986353938916
"(850.0, 1.0, -45.0)",1.0,-45.0,850.0,694,-45.0,-45.0,0.0,-45.0,-45.0,850.0,850.0,0.0,850.0,850.0,0.03580052,0.0414262162795389,0.018535988282169527,0.01525199,0.11770156,0.04444368,0.04980389078386167,0.01698054087705406,0.021960095,0.10838835,-0.0097919705,-0.008377674539742076,0.010608766856235779,-0.045211546,0.0349705,0.7926622628695559,0.8281386593253452,0.20016168382672272,0.4212315389828132,1.4910565780874423,-14.461106997756591,-14.179166497873865,1.6783260111370448,-18.16673476506659,-9.292177800813011,-13.521901600841463,-13.238144130444141,1.3015274163366606,-16.58365793909622,-9.650173972880255,-1.0091191541207598,-0.9410223674297247,1.0259355800847911,-3.754791191989593,1.73494123062898,-14.060972272984424,-13.708655314159005,1.411467305305583,-17.06465245437867,-10.00123001659556,0.0360987655,0.03972476379250721,0.014866737952290057,0.009616189,0.11764374,0.050857223,0.05291220315850144,0.010703456624881702,0.016261326,0.09980537,-0.013711214999999999,-0.013187439328848702,0.009825940467939857,-0.044335403,0.053838372,0.7236723254700226,0.7446583326711372,0.17206290877016361,0.3555082845064202,2.31387568433106,-14.425076925627115,-14.224536525235388,1.2769798987181136,-20.169970227585303,-9.294311909791617,-12.936473972817168,-12.840808351320332,0.7940962985117525,-17.888440395421995,-10.008460911032667,-1.4045820704276784,-1.3837281739150527,0.9347035237099911,-4.491502743105855,3.643400222696908,-13.68865835766887,-13.532672438277862,0.9550997996079396,-19.02920531150365,-9.685264244893494,0.037421301,0.0467572056368876,0.02248377958823604,0.002982459,0.11447515,0.0452611985,0.05755751114048992,0.026122650321994532,0.0054973145,0.13676101,-0.009130314,-0.01080030549170029,0.011177482558983381,-0.06768529,0.033873856,0.805652086959499,0.8153094988981263,0.13948050156613448,0.4463748524626774,1.5984981441092694,-14.268811885697115,-13.691879847288345,1.7515081324199884,-25.254255132163127,-9.412887658798413,-13.442739519647297,-12.742581901035262,1.6288682067005837,-22.59849416242111,-8.640377015067886,-0.9385246390076674,-0.9492979462530864,0.7382201036745344,-3.503002803244094,2.037121363875644,-13.870440299549397,-13.217230874161803,1.6505314162412534,-23.92637464729212,-9.26662963974659,0.056046153,0.05831940958789625,0.018109091662154696,0.010389596,0.130625,0.040145956,0.049465570175792506,0.02297625076224931,0.008080565,0.11962839,0.010724796,0.008853839376002882,0.01662589799302103,-0.074536964,0.04133158,1.2813764802883865,1.2691268219731322,0.3262966843206342,0.3112158986956529,1.992908134517804,-12.51454217718292,-12.538006717723174,1.301097109329118,-19.834013302806664,-8.839737143768547,-13.963581989280126,-13.413267574570872,1.6503010139934147,-20.925582519501003,-9.22165734265128,1.0767663180593265,0.8752608568476965,1.2218337199335523,-5.069382248461173,2.994872798467803,-13.293825544364744,-12.975637146147026,1.3546047957077638,-20.37979791115384,-9.251129754063696
"(850.0, 1.0, -30.0)",1.0,-30.0,850.0,499,-30.0,-30.0,0.0,-30.0,-30.0,850.0,850.0,0.0,850.0,850.0,0.028732115,0.039397005899799595,0.026889017623711268,0.015472144,0.13172778,0.04578055,0.052128195775551105,0.021346686115479203,0.018046064,0.11844665,-0.013359439,-0.01273118981451944,0.013518277745041012,-0.04081118,0.06655009,0.6979972898187443,0.7301448446658744,0.2319263065512847,0.282241881517967,2.0982534636672407,-15.416323978721586,-14.692042965785218,2.115315173836289,-18.10449504344724,-8.80322611185875,-13.3931898754669,-13.124972571374878,1.5364104985461982,-17.43617499449265,-9.26477224707096,-1.5614626363748254,-1.5670703944103401,1.3126134227085908,-5.493785413605231,3.2185794869566138,-14.445273942507743,-13.908507768580048,1.7282416650989016,-17.29055634828586,-9.1988320448119,0.030918788,0.032325950456913825,0.010419556760945465,0.009699011,0.09935642,0.0478734,0.04853729995591182,0.010913766948045476,0.016742047,0.107083894,-0.016118508,-0.016211349512064127,0.00764484552882984,-0.057044726,0.020879962,0.6594933646359318,0.6676102719010554,0.12440713487734559,0.2438109373118481,1.2861758349892147,-15.09777536202491,-15.066718074316158,1.1224097328162959,-20.13272538155204,-10.028040638558773,-13.199057261606765,-13.236379286772223,0.9038404701967597,-17.761914451951313,-9.70275843237264,-1.8078956964324888,-1.8303387875439354,0.8197660541991876,-6.12946815868764,1.0930034568876827,-14.194182567346877,-14.151548680544192,0.9329316727600144,-18.32655958283474,-10.31497595438243,0.029841855,0.03735227439478959,0.02178207484619325,0.009461648,0.12534235,0.042951837,0.05126063310120241,0.02305640339014345,0.0116176875,0.13431618,-0.0133969225,-0.013908358697915832,0.007910448459542887,-0.05387114,0.034633413,0.7052112850941855,0.7113857617920654,0.13060746333584503,0.3940304443818941,1.559806204979352,-15.251741817099443,-14.75953389949151,1.8498571998563897,-20.24033220682646,-9.019021526427991,-13.67018255315985,-13.209603357009339,1.503108061849296,-19.34880308444501,-8.71871680545083,-1.5168074653740522,-1.5499305424821683,0.7859072837419089,-4.044702215118145,1.930706436562236,-14.475432650292994,-13.984568628250424,1.638975346998479,-19.79456764563573,-9.16578574174987,0.02708717,0.027664241669338677,0.005134535925987158,0.016124427,0.04522367,0.040799923,0.04114004761523046,0.005118024622000797,0.027790612,0.056344137,-0.013186745,-0.013475805885771543,0.005566193450041746,-0.034548104,0.0017097369,0.68497242699774,0.6767479292482813,0.11823059999042328,0.371015733117612,1.0433080636486576,-15.672363564735182,-15.65486021774302,0.804402707679826,-17.925157009634518,-13.446342137175414,-13.893406539578423,-13.890847407396006,0.5405685789796708,-15.561018952420657,-12.49151271741729,-1.643269103077671,-1.7640128103470125,0.7797979973702603,-4.306076734868622,0.1841256403459716,-14.804980263880362,-14.77285381256951,0.563575924943304,-16.43722722438965,-13.156217735264342
"(850.0, 1.0, -15.0)",1.0,-15.0,850.0,564,-15.0,-15.0,0.0,-15.0,-15.0,850.0,850.0,0.0,850.0,850.0,0.044166039500000004,0.051969570101063824,0.02116907559853238,0.006999634,0.12356611,0.055170644,0.06172378493617021,0.017733343018238087,0.008810262,0.1257246,-0.0110100655,-0.009754214911241134,0.01039252538763836,-0.04906138,0.043177783,0.8024179204949988,0.8281510187136383,0.14477392186166008,0.5137033464277887,1.7042320339393011,-13.549115489915886,-13.118877207023292,1.4660592676968118,-21.54924655114913,-9.081006131901308,-12.582919543070705,-12.243769245962632,1.1013927730785575,-20.55011166626068,-9.005797416989074,-0.9559938262379442,-0.8751079610606619,0.6751428076941601,-2.8928760512500347,2.315287243544798,-13.067096898004037,-12.681323226492962,1.2518959444775777,-21.0496791087049,-9.353284015333886,0.029892315500000002,0.030682887620567385,0.006179950982221473,0.015087258,0.05333037,0.0482759475,0.048513741257092194,0.00783378355425951,0.03198929,0.078743055,-0.017889864499999998,-0.01783085365868794,0.007414570996825002,-0.043427575,0.0034847334,0.6301613116371693,0.6394597881568383,0.12325595057075187,0.3352206881561254,1.0922534684532086,-15.24440738064056,-15.219141415188242,0.8804391695341263,-18.21389680869072,-12.73025408964964,-13.16269197895841,-13.196710527369351,0.6918564614169823,-14.949953811411676,-11.037877373062845,-2.0054827192596987,-2.0224308878188872,0.8411786167520229,-4.7466918668722045,0.3832343249737153,-14.231084903742648,-14.207925971278796,0.6708381927909091,-15.91776141681656,-12.454371244410316,0.030790275,0.03078911367907802,0.00498230678314533,0.01743472,0.04368587,0.0399449095,0.0407147144858156,0.004844365039323772,0.02969008,0.05874095,-0.009682099999999999,-0.009925600851920213,0.005874633624004683,-0.03278663,0.004528351,0.7555494147627086,0.7621618734832657,0.12798428966877737,0.3994643150094975,1.119870056675341,-15.115864447922577,-15.17453189303611,0.7208313975878851,-17.58585024182999,-13.596590270028354,-13.98538689727799,-13.932412041842584,0.5079653751765515,-15.273886410882746,-12.310590257460005,-1.2173712668620604,-1.2421198511935274,0.7450892800801658,-3.9852201103665976,0.4916763255289975,-14.516020973226281,-14.55347196743935,0.5000238536717865,-15.891376401457832,-13.360819407747128,0.0424261275,0.04235025873226951,0.005771234067197111,0.018910185,0.05693755,0.0520469525,0.052275128420212764,0.004576951389671167,0.040839337,0.06963174,-0.009773736500000001,-0.009924869700319148,0.0055041227585442085,-0.031815745,0.0048436187,0.8134665933904588,0.8120091773063282,0.10191927131606544,0.3775058520474538,1.0986797306505065,-13.723666265582477,-13.776556022918694,0.6491992931431999,-17.23304233793502,-12.446012299169048,-12.83604722431135,-12.833537707979174,0.37846612478925423,-13.88921318998879,-11.571927494575975,-0.8966027863225836,-0.9430183149395186,0.601967144832726,-4.230763115823173,0.4087111237508445,-13.286150246068964,-13.305046865448933,0.43790073538508306,-15.137417392018593,-12.304669180955418
"(850.0, 1.0, 0.0)",1.0,0.0,850.0,750,0.0,0.0,0.0,0.0,0.0,850.0,850.0,0.0,850.0,850.0,0.09739643,0.097707588692,0.017194357717760966,0.018831732,0.13758273,0.11096872999999999,0.11195435048800001,0.012849357547946916,0.013188519,0.14331776,-0.01317647475,-0.014246761709986266,0.020236080776903965,-0.0669518,0.045104295,0.879890807620591,0.8830861271415315,0.17945618845373779,0.4620017731024095,1.6335372916111928,-10.114579520738506,-10.175328090148215,0.8390064975094057,-17.251097407374818,-8.614360639196232,-9.547993997091815,-9.545264725178527,0.6137568898807325,-18.798039843315813,-8.436999912192393,-0.5557122016468723,-0.6300633649696888,0.8907013918050277,-3.3535635766729044,2.131290533276477,-9.830564641264345,-9.86029640766337,0.5847883967972362,-18.02456862534532,-8.827218527680774,0.09992105,0.10146126594533333,0.015437431573719667,0.040235933,0.14202733,0.11168782499999999,0.11228903787599999,0.013089534508578419,0.039518252,0.14102355,-0.01176309225,-0.010827771905800001,0.01936841730439951,-0.056530386,0.04744137,0.8914668596253166,0.9150865640516945,0.17232613822753534,0.5896726198159138,1.6279338755404231,-10.003431024186725,-9.987761784182814,0.6685226860039896,-13.95385924592202,-8.476280669291173,-9.519941574595567,-9.527963805751074,0.5332523493169675,-14.03202273511161,-8.507083678897294,-0.4989479986074956,-0.45979797843173903,0.8003476690681305,-2.293890372820094,2.1163676046410007,-9.736339701437227,-9.757862794966943,0.4533224316436701,-13.992940990516814,-8.655639608697165,0.10400003499999999,0.103793390744,0.026490340267065725,0.03814706,0.16013005,0.10335259299999999,0.10415914448751999,0.012774592477190613,0.00039302764,0.13579367,-0.0032844693,-0.0003657536355386668,0.026135618070813257,-0.0636746,0.09273829,0.9689398633027329,1.3153576135489262,8.619680023967852,0.4891556171852917,236.9586974499478,-9.829665119554864,-9.98410420654132,1.1396581548069997,-14.18538946475251,-7.9552715054760785,-9.856786531448197,-9.88132491258925,1.0368770690262894,-34.05576901518629,-8.671204709113004,-0.1370321123440172,-0.1027792939520713,1.4020435757779444,-3.105529549114312,23.746726538934155,-9.889602100271976,-9.932714559565285,0.8339879111535554,-22.18240574571921,-8.63280876768199,0.10710752000000001,0.10693512681866665,0.012844566948525574,0.011942582,0.13536325,0.104137205,0.106241222308,0.015761306151729722,0.014151506,0.14318743,0.0021979101,0.0006939042789066668,0.018165540898515128,-0.04952824,0.039795764,1.020879544756836,1.024108848153571,0.16996566454617987,0.6010806089124506,1.5009955367358194,-9.701800362487704,-9.747053795353965,0.631859695754937,-19.22901760598316,-8.684992238811695,-9.823942024776114,-9.78872086169811,0.7013080953010106,-18.49197336266579,-8.44095095218168,0.08974501967263035,0.041667066344145666,0.741541773141993,-2.21067282303652,1.76379400859531,-9.769870149908078,-9.767887328526037,0.5550394666133964,-18.86049548432448,-8.580214011832878
"(850.0, 1.0, 15.0)",1.0,15.0,850.0,564,15.0,15.0,0.0,15.0,15.0,850.0,850.0,0.0,850.0,850.0,0.044166039500000004,0.051969570101063824,0.02116907559853238,0.006999634,0.12356611,0.055170644,0.06172378493617021,0.017733343018238087,0.008810262,0.1257246,-0.0110100655,-0.009754214911241134,0.01039252538763836,-0.04906138,0.043177783,0.8024179204949988,0.8281510187136383,0.14477392186166008,0.5137033464277887,1.7042320339393011,-13.549115489915886,-13.118877207023292,1.4660592676968118,-21.54924655114913,-9.081006131901308,-12.582919543070705,-12.243769245962632,1.1013927730785575,-20.55011166626068,-9.005797416989074,-0.9559938262379442,-0.8751079610606619,0.6751428076941601,-2.8928760512500347,2.315287243544798,-13.067096898004037,-12.681323226492962,1.2518959444775777,-21.0496791087049,-9.353284015333886,0.029892315500000002,0.030682887620567385,0.006179950982221473,0.015087258,0.05333037,0.0482759475,0.048513741257092194,0.00783378355425951,0.03198929,0.078743055,-0.017889864499999998,-0.01783085365868794,0.007414570996825002,-0.043427575,0.0034847334,0.6301613116371693,0.6394597881568383,0.12325595057075187,0.3352206881561254,1.0922534684532086,-15.24440738064056,-15.219141415188242,0.8804391695341263,-18.21389680869072,-12.73025408964964,-13.16269197895841,-13.196710527369351,0.6918564614169823,-14.949953811411676,-11.037877373062845,-2.0054827192596987,-2.0224308878188872,0.8411786167520229,-4.7466918668722045,0.3832343249737153,-14.231084903742648,-14.207925971278796,0.6708381927909091,-15.91776141681656,-12.454371244410316,0.030790275,0.03078911367907802,0.00498230678314533,0.01743472,0.04368587,0.0399449095,0.0407147144858156,0.004844365039323772,0.02969008,0.05874095,-0.009682099999999999,-0.009925600851920213,0.005874633624004683,-0.03278663,0.004528351,0.7555494147627086,0.7621618734832657,0.12798428966877737,0.3994643150094975,1.119870056675341,-15.115864447922577,-15.17453189303611,0.7208313975878851,-17.58585024182999,-13.596590270028354,-13.98538689727799,-13.932412041842584,0.5079653751765515,-15.273886410882746,-12.310590257460005,-1.2173712668620604,-1.2421198511935274,0.7450892800801658,-3.9852201103665976,0.4916763255289975,-14.516020973226281,-14.55347196743935,0.5000238536717865,-15.891376401457832,-13.360819407747128,0.0424261275,0.04235025873226951,0.005771234067197111,0.018910185,0.05693755,0.0520469525,0.052275128420212764,0.004576951389671167,0.040839337,0.06963174,-0.009773736500000001,-0.009924869700319148,0.0055041227585442085,-0.031815745,0.0048436187,0.8134665933904588,0.8120091773063282,0.10191927131606544,0.3775058520474538,1.0986797306505065,-13.723666265582477,-13.776556022918694,0.6491992931431999,-17.23304233793502,-12.446012299169048,-12.83604722431135,-12.833537707979174,0.37846612478925423,-13.88921318998879,-11.571927494575975,-0.8966027863225836,-0.9430183149395186,0.601967144832726,-4.230763115823173,0.4087111237508445,-13.286150246068964,-13.305046865448933,0.43790073538508306,-15.137417392018593,-12.304669180955418
"(850.0, 1.0, 30.0)",1.0,30.0,850.0,499,30.0,30.0,0.0,30.0,30.0,850.0,850.0,0.0,850.0,850.0,0.028732115,0.039397005899799595,0.026889017623711268,0.015472144,0.13172778,0.04578055,0.052128195775551105,0.021346686115479203,0.018046064,0.11844665,-0.013359439,-0.01273118981451944,0.013518277745041012,-0.04081118,0.06655009,0.6979972898187443,0.7301448446658744,0.2319263065512847,0.282241881517967,2.0982534636672407,-15.416323978721586,-14.692042965785218,2.115315173836289,-18.10449504344724,-8.80322611185875,-13.3931898754669,-13.124972571374878,1.5364104985461982,-17.43617499449265,-9.26477224707096,-1.5614626363748254,-1.5670703944103401,1.3126134227085908,-5.493785413605231,3.2185794869566138,-14.445273942507743,-13.908507768580048,1.7282416650989016,-17.29055634828586,-9.1988320448119,0.030918788,0.032325950456913825,0.010419556760945465,0.009699011,0.09935642,0.0478734,0.04853729995591182,0.010913766948045476,0.016742047,0.107083894,-0.016118508,-0.016211349512064127,0.00764484552882984,-0.057044726,0.020879962,0.6594933646359318,0.6676102719010554,0.12440713487734559,0.2438109373118481,1.2861758349892147,-15.09777536202491,-15.066718074316158,1.1224097328162959,-20.13272538155204,-10.028040638558773,-13.199057261606765,-13.236379286772223,0.9038404701967597,-17.761914451951313,-9.70275843237264,-1.8078956964324888,-1.8303387875439354,0.8197660541991876,-6.12946815868764,1.0930034568876827,-14.194182567346877,-14.151548680544192,0.9329316727600144,-18.32655958283474,-10.31497595438243,0.029841855,0.03735227439478959,0.02178207484619325,0.009461648,0.12534235,0.042951837,0.05126063310120241,0.02305640339014345,0.0116176875,0.13431618,-0.0133969225,-0.013908358697915832,0.007910448459542887,-0.05387114,0.034633413,0.7052112850941855,0.7113857617920654,0.13060746333584503,0.3940304443818941,1.559806204979352,-15.251741817099443,-14.75953389949151,1.8498571998563897,-20.24033220682646,-9.019021526427991,-13.67018255315985,-13.209603357009339,1.503108061849296,-19.34880308444501,-8.71871680545083,-1.5168074653740522,-1.5499305424821683,0.7859072837419089,-4.044702215118145,1.930706436562236,-14.475432650292994,-13.984568628250424,1.638975346998479,-19.79456764563573,-9.16578574174987,0.02708717,0.027664241669338677,0.005134535925987158,0.016124427,0.04522367,0.040799923,0.04114004761523046,0.005118024622000797,0.027790612,0.056344137,-0.013186745,-0.013475805885771543,0.005566193450041746,-0.034548104,0.0017097369,0.68497242699774,0.6767479292482813,0.11823059999042328,0.371015733117612,1.0433080636486576,-15.672363564735182,-15.65486021774302,0.804402707679826,-17.925157009634518,-13.446342137175414,-13.893406539578423,-13.890847407396006,0.5405685789796708,-15.561018952420657,-12.49151271741729,-1.643269103077671,-1.7640128103470125,0.7797979973702603,-4.306076734868622,0.1841256403459716,-14.804980263880362,-14.77285381256951,0.563575924943304,-16.43722722438965,-13.156217735264342
"(850.0, 1.0, 45.0)",1.0,45.0,850.0,694,45.0,45.0,0.0,45.0,45.0,850.0,850.0,0.0,850.0,850.0,0.03580052,0.0414262162795389,0.018535988282169527,0.01525199,0.11770156,0.04444368,0.04980389078386167,0.01698054087705406,0.021960095,0.10838835,-0.0097919705,-0.008377674539742076,0.010608766856235779,-0.045211546,0.0349705,0.7926622628695559,0.8281386593253452,0.20016168382672272,0.4212315389828132,1.4910565780874423,-14.461106997756591,-14.179166497873865,1.6783260111370448,-18.16673476506659,-9.292177800813011,-13.521901600841463,-13.238144130444141,1.3015274163366606,-16.58365793909622,-9.650173972880255,-1.0091191541207598,-0.9410223674297247,1.0259355800847911,-3.754791191989593,1.73494123062898,-14.060972272984424,-13.708655314159005,1.411467305305583,-17.06465245437867,-10.00123001659556,0.0360987655,0.03972476379250721,0.014866737952290057,0.009616189,0.11764374,0.050857223,0.05291220315850144,0.010703456624881702,0.016261326,0.09980537,-0.013711214999999999,-0.013187439328848702,0.009825940467939857,-0.044335403,0.053838372,0.7236723254700226,0.7446583326711372,0.17206290877016361,0.3555082845064202,2.31387568433106,-14.425076925627115,-14.224536525235388,1.2769798987181136,-20.169970227585303,-9.294311909791617,-12.936473972817168,-12.840808351320332,0.7940962985117525,-17.888440395421995,-10.008460911032667,-1.4045820704276784,-1.3837281739150527,0.9347035237099911,-4.491502743105855,3.643400222696908,-13.68865835766887,-13.532672438277862,0.9550997996079396,-19.02920531150365,-9.685264244893494,0.037421301,0.0467572056368876,0.02248377958823604,0.002982459,0.11447515,0.0452611985,0.05755751114048992,0.026122650321994532,0.0054973145,0.13676101,-0.009130314,-0.01080030549170029,0.011177482558983381,-0.06768529,0.033873856,0.805652086959499,0.8153094988981263,0.13948050156613448,0.4463748524626774,1.5984981441092694,-14.268811885697115,-13.691879847288345,1.7515081324199884,-25.254255132163127,-9.412887658798413,-13.442739519647297,-12.742581901035262,1.6288682067005837,-22.59849416242111,-8.640377015067886,-0.9385246390076674,-0.9492979462530864,0.7382201036745344,-3.503002803244094,2.037121363875644,-13.870440299549397,-13.217230874161803,1.6505314162412534,-23.92637464729212,-9.26662963974659,0.056046153,0.05831940958789625,0.018109091662154696,0.010389596,0.130625,0.040145956,0.049465570175792506,0.02297625076224931,0.008080565,0.11962839,0.010724796,0.008853839376002882,0.01662589799302103,-0.074536964,0.04133158,1.2813764802883865,1.2691268219731322,0.3262966843206342,0.3112158986956529,1.992908134517804,-12.51454217718292,-12.538006717723174,1.301097109329118,-19.834013302806664,-8.839737143768547,-13.963581989280126,-13.413267574570872,1.6503010139934147,-20.925582519501003,-9.22165734265128,1.0767663180593265,0.8752608568476965,1.2218337199335523,-5.069382248461173,2.994872798467803,-13.293825544364744,-12.975637146147026,1.3546047957077638,-20.37979791115384,-9.251129754063696
